time,H1_13_8
6.500000000000,19.56210460242703
6.583333333333,19.42382695596795
6.666666666667,19.07074838208062
6.750000000000,18.83566427143117
6.833333333333,18.95164538337922
6.916666666667,19.32190315465800
7.000000000000,19.59892841558581
7.083333333333,19.53776669778276
7.166666666667,19.21217928283670
7.250000000000,18.94295081247698
7.333333333333,18.98173868180297
7.416666666667,19.27994241087210
7.500000000000,19.54107936924989
7.583333333333,19.49554384586053
7.666666666667,19.17626691058791
7.750000000000,18.87106055349007
7.833333333333,18.88393974129191
7.916666666667,19.20973046976043
8.000000000000,19.54977291985728
8.083333333333,19.59025248794699
8.166666666667,19.31568623046521
8.250000000000,18.99538354670896
8.333333333333,18.93865328670794
8.416666666667,19.18326720972639
8.500000000000,19.49024518901710
8.583333333333,19.54253694517317
8.666666666667,19.28231061346017
8.750000000000,18.93861181918754
8.833333333333,18.84349514586613
8.916666666667,19.09777468431843
9.000000000000,19.47026918190281
9.083333333333,19.61579049143096
9.166666666667,19.41724969302207
9.250000000000,19.07362199563487
9.333333333333,18.92072510396406
9.416666666667,19.08956046631558
9.500000000000,19.41598042156903
9.583333333333,19.56356786565667
9.666666666667,19.38386919959737
9.750000000000,19.02627503170578
9.833333333333,18.83181598560249
9.916666666667,18.99406473069861
10.00000000000,19.37378012921794
10.08333333333,19.61271731392523
10.16666666667,19.50574994958305
10.25000000000,19.16575101801213
10.33333333333,18.92998766426212
10.41666666667,19.01208095621983
10.50000000000,19.32738437885735
10.58333333333,19.55616815298770
10.66666666667,19.46599808785118
10.75000000000,19.12723675535205
10.83333333333,18.85169297870182
10.91666666667,18.91399193929495
11.00000000000,19.26420666224012
11.08333333333,19.57820608120407
11.16666666667,19.56966529060987
11.25000000000,19.26725520743232
11.33333333333,18.96646827560184
11.41666666667,18.95455290222828
11.50000000000,19.22651811614202
11.58333333333,19.51499654856823
11.66666666667,19.51984857636988
11.75000000000,19.22810956425869
11.83333333333,18.89802406539378
11.91666666667,18.85392332538554
12.00000000000,19.14493032176847
12.08333333333,19.50509741471686
12.16666666667,19.60097806692035
12.25000000000,19.36329517117466
12.33333333333,19.02800544599261
12.41666666667,18.91925230223025
12.50000000000,19.12617993569697
12.58333333333,19.44586023919303
12.66666666667,19.54987120956020
12.75000000000,19.33025794993783
12.83333333333,19.32141991965227
12.91666666667,19.14237739103958
13.00000000000,19.24273949058583
13.08333333333,19.54249355675311
13.16666666667,19.68934516249096
13.25000000000,19.50848787257576
13.33333333333,19.14445182640122
13.41666666667,18.93493124640730
13.50000000000,19.05200834699525
13.58333333333,19.37264918513837
13.66666666667,19.56209272299985
13.75000000000,19.42682901926542
13.83333333333,19.07345240114939
13.91666666667,18.83291812263255
14.00000000000,18.94267384715990
14.08333333333,19.31076747957799
14.16666666667,19.59165138601891
14.25000000000,19.53571054121428
14.33333333333,19.21208828674211
14.41666666667,18.93905323589890
14.50000000000,18.97251893362200
14.58333333333,19.26824315497744
14.66666666667,19.53266189699211
14.75000000000,19.49236722965214
14.83333333333,19.17566528372188
14.91666666667,18.86739298079118
15.00000000000,18.87432612983321
15.08333333333,19.19679290137848
15.16666666667,19.53935817881982
15.25000000000,19.58558392523716
15.33333333333,19.31454541290364
15.41666666667,18.99226326149711
15.50000000000,18.93005406132119
15.58333333333,19.17097041730565
15.66666666667,19.47952865746152
15.75000000000,19.53734145760323
15.83333333333,19.28106443283632
15.91666666667,18.93599499372004
16.00000000000,18.83489288406050
16.08333333333,19.08439870080335
16.16666666667,19.45800926429640
16.25000000000,19.60910024231080
16.33333333333,19.41542068800444
16.41666666667,19.07101756129643
16.50000000000,18.91306538380210
16.58333333333,19.07722999043286
16.66666666667,19.40394470002635
16.75000000000,19.55641093704016
16.83333333333,19.38147165322863
16.91666666667,19.02396665649155
17.00000000000,18.82448029549180
17.08333333333,18.98133996892025
17.16666666667,19.36035531184203
17.25000000000,19.60394777847547
17.33333333333,19.50225516142985
17.41666666667,19.16350145387687
17.50000000000,18.92358210926605
17.58333333333,19.00063046965523
17.66666666667,19.31423595558603
17.75000000000,19.54705929361347
17.83333333333,19.46204331012656
17.91666666667,19.12527004605080
18.00000000000,18.84582743118273
18.08333333333,18.90234481347694
18.16666666667,19.24997248386991
18.25000000000,19.56749916811035
18.33333333333,19.56495864895025
18.41666666667,19.26602376655577
18.50000000000,18.96321736426602
18.58333333333,18.94677727872149
18.66666666667,19.21648662624203
18.75000000000,19.50815403536872
18.83333333333,19.51911395839770
18.91666666667,19.23130039542617
19.00000000000,18.89967490399704
19.08333333333,18.84994556149564
19.16666666667,19.13722490060090
19.25000000000,19.49929037559297
19.33333333333,19.60132802884565
19.41666666667,19.36813563030913
19.50000000000,19.03178125887344
19.58333333333,18.91777975746134
19.66666666667,19.12049378268478
19.75000000000,19.44128925817831
19.83333333333,19.55062214211379
19.91666666667,19.33566545475444
20.00000000000,18.98062586139460
20.08333333333,18.82545459580419
20.16666666667,19.02714824408849
20.25000000000,19.40810465279427
20.33333333333,19.61015178569299
20.41666666667,19.46410767172627
20.50000000000,19.11813515747492
20.58333333333,18.91490727338331
20.66666666667,19.03394307327678
20.75000000000,19.35822066330254
20.83333333333,19.55499197308544
20.91666666667,19.42663823810985
21.00000000000,19.07572086314257
21.08333333333,18.83176244623029
21.16666666667,18.93692325729368
21.25000000000,19.30424527495719
21.33333333333,19.59034506860315
21.41666666667,19.54094835688225
21.50000000000,19.22053554366614
21.58333333333,18.94481170843498
21.66666666667,18.97382372921585
21.75000000000,19.26774938941245
21.83333333333,19.53599099043483
21.91666666667,19.50149255617571
22.00000000000,19.18790252337915
22.08333333333,18.87706479485286
22.16666666667,18.87838201339243
22.25000000000,19.19774515067492
22.33333333333,19.54300388025042
22.41666666667,19.59523479698073
22.50000000000,19.32802505728991
22.58333333333,19.00406534054457
22.66666666667,18.93655749358331
22.75000000000,19.17388842714511
22.83333333333,19.48411016812103
22.91666666667,19.54762021831946
23.00000000000,19.29553011741213
23.08333333333,18.94930047182545
23.16666666667,18.84241531106517
23.25000000000,19.08722676009445
23.33333333333,19.46204973915323
23.41666666667,19.61881556572506
23.50000000000,19.43017036765181
23.58333333333,19.08523993648216
23.66666666667,18.92242323613954
23.75000000000,19.08203756818319
23.83333333333,19.40907651248422
23.91666666667,19.56651382072802
24.00000000000,19.39649357700701
24.08333333333,19.03932407449532
24.16666666667,18.83500416754724
24.25000000000,18.98658733493764
24.33333333333,19.36491906641887
24.41666666667,19.61324633966128
24.50000000000,19.51698451427031
24.58333333333,19.17972190751358
24.66666666667,18.93582917410333
24.75000000000,19.00794382821533
24.83333333333,19.31987227169878
24.91666666667,19.55681982346749
25.00000000000,19.47711081784378
25.08333333333,19.14252875247930
25.16666666667,18.85941814362462
25.25000000000,18.91026742875250
25.33333333333,19.25535412592112
25.41666666667,19.57630678997763
25.50000000000,19.57955351315369
25.58333333333,19.35628573625341
25.66666666667,19.29450558640388
25.75000000000,19.21457923055354
25.83333333333,19.38942706502688
25.91666666667,19.61899472978257
26.00000000000,19.59629165753297
26.08333333333,19.28876203577000
26.16666666667,18.94136788147869
26.25000000000,18.87712176424057
26.33333333333,19.15495842563259
26.41666666667,19.51519297517025
26.50000000000,19.62096183477287
26.58333333333,19.39071901796010
26.66666666667,19.05226338735607
26.75000000000,18.93231505873840
26.83333333333,19.13025588714805
26.91666666667,19.45177925836774
27.00000000000,19.56618406611387
27.08333333333,19.35577491999287
27.16666666667,19.00000891873890
27.25000000000,18.83941580298212
27.33333333333,19.03595271166457
27.41666666667,19.41717468102235
27.50000000000,19.62437817528609
27.58333333333,19.48354170040439
27.66666666667,19.13807710898195
27.75000000000,18.93043254053945
27.83333333333,19.04469914357444
27.91666666667,19.36823248541129
28.00000000000,19.56951875140417
28.08333333333,19.44628186575012
28.16666666667,19.09673290789310
28.25000000000,18.84835679021985
28.33333333333,18.94766845834192
28.41666666667,19.31260314725270
28.50000000000,19.60218500513313
28.58333333333,19.55763290054173
28.66666666667,19.23886057957480
28.75000000000,18.95904902729257
28.83333333333,18.98228768783613
28.91666666667,19.27322880359109
29.00000000000,19.54425887741730
29.08333333333,19.51478869453864
29.16666666667,19.20373550828096
29.25000000000,18.88989455167060
29.33333333333,18.88512844945843
29.41666666667,19.20092390795956
29.50000000000,19.54845256913253
29.58333333333,19.60642506255513
29.66666666667,19.34287915557649
29.75000000000,19.01712263835921
29.83333333333,18.94411087793048
29.91666666667,19.17761121587150
30.00000000000,19.48927643422379
30.08333333333,19.55830629542504
30.16666666667,19.31033224226225
30.25000000000,18.96286288000692
30.33333333333,18.85011590235292
30.41666666667,19.09003727242459
30.50000000000,19.46589885110221
30.58333333333,19.62817869483728
30.66666666667,19.44447257050196
30.75000000000,19.09901088519313
30.83333333333,18.93126547389066
30.91666666667,19.08619643837587
31.00000000000,19.41333799660755
