time,GHB_2_6_10,GHB_3_6_10,ESTUARY2,ESTUARY3
27.91666666667,-260.8546672348001,-5150.316533607649,-2432.049663213013,-58514.06165490933
28.00000000000,-268.5593087047254,-5722.841576457866,-2547.477353791440,-67100.00501250773
28.08333333333,-291.5307313168639,-6632.407219688104,-2892.561394665286,-80746.75767540603
28.16666666667,-309.2911093775859,-7072.605550599070,-3159.657568007053,-87355.45876120411
28.25000000000,-303.8737960595680,-6566.731344279864,-3078.579682927213,-79770.19450028705
28.33333333333,-279.4163415171087,-5563.306586060499,-2711.166869477797,-64715.99078536643
28.41666666667,-259.0341374338532,-5024.755450166238,-2404.635415700611,-56631.84691950282
28.50000000000,-262.4248151809015,-5481.871575138244,-2455.189216494398,-63485.33125906307
28.58333333333,-285.0658002438722,-6447.492969518245,-2795.230647743212,-77971.99539708177
28.66666666667,-305.1741741226747,-7008.738890124176,-3097.568471900689,-86396.30548749822
28.75000000000,-303.9214938182625,-6651.605122698002,-3079.076619479261,-81042.89790285411
28.83333333333,-283.2434371257019,-5744.829585971494,-2768.504858934390,-67439.63994431654
28.91666666667,-263.6859187549603,-5177.076047504984,-2474.434288653521,-58918.38952156821
29.00000000000,-263.7361243270612,-5470.817188133391,-2474.838263247604,-63321.20397017869
29.08333333333,-284.8319818737033,-6402.134157229872,-2791.638892766594,-77292.89682413171
29.16666666667,-305.8995976214811,-7026.259076415748,-3108.359154575676,-86660.28777752459
29.25000000000,-308.2075273838415,-6806.455234042123,-3143.363909480554,-83367.43277148265
29.33333333333,-286.8737278732073,-5831.274384186172,-2822.985340989015,-68738.44090116287
29.41666666667,-263.1527730581620,-5093.193473786538,-2466.371793509450,-57661.73157103300
29.50000000000,-258.8009028446053,-5259.302366077620,-2400.588922417292,-60148.85795206648
29.58333333333,-278.0024875447283,-6182.584324864132,-2688.854521392378,-73998.89087275587
29.66666666667,-300.8811763912105,-6923.845200185712,-3032.731209592786,-85122.95566896792
29.75000000000,-306.8105342900228,-6843.133482384124,-3122.146656024992,-83916.97721463010
29.83333333333,-289.9380343738482,-6002.282421457567,-2868.841903294514,-71304.10186428324
29.91666666667,-268.1297369956079,-5273.918166693618,-2541.038879674653,-60374.26311030162
30.00000000000,-261.1726467540800,-5292.003156503712,-2436.167908629467,-60641.25486686949
30.08333333333,-277.8202400550435,-6128.071953664518,-2686.050356627464,-73182.68125246390
30.16666666667,-300.9327906679536,-6910.859117274103,-3033.404488165250,-84929.37279882327
30.25000000000,-310.0402548251978,-6962.815243050362,-3170.557907916936,-85713.83362930539
30.33333333333,-294.5822280523949,-6143.208994402255,-2938.540604274996,-73420.22410826958
30.41666666667,-269.0022326302709,-5238.374120027533,-2554.102506495923,-59843.05176246184
30.50000000000,-257.4063267262996,-5108.116430930744,-2379.501723177905,-57883.82335010575
30.58333333333,-270.8785350430747,-5884.098137699533,-2581.603760058907,-69522.64436174645
30.66666666667,-294.9971074973715,-6766.385912993946,-2944.003882420895,-82761.20635264160
30.75000000000,-307.7894649633100,-6973.858342631127,-3136.505438520045,-85878.74090818626
30.83333333333,-296.4301925935096,-6278.467390598342,-2966.109365813847,-75449.38051357860
30.91666666667,-273.9511434182405,-5436.478330061328,-2628.328278345918,-62816.12931447366
31.00000000000,-260.4414709518644,-5173.788646569070,-2425.040140512505,-58870.86556975346
